,anonID,success
28535,TWEK4563,1
28546,SUOB4090,1
28557,VVGW4428,1
28568,STWV1766,1
28579,WLVE8353,1
28590,IBQL4689,1
28601,NHMK4159,1
28612,CAMX4868,1
28613,UFFF3711,1
28624,OPDW1006,1
28635,RCFP2421,1
28646,EOTA1917,1
28657,ZXKZ3166,0
28668,SIUJ2541,1
28679,CUSX5713,1
28690,HUVY5935,1
28701,LPPW6701,1
28712,ORCN8968,1
28723,CTLA1947,1
28724,BCMJ6976,1
28735,RJNS3654,1
28746,AVBV9637,1
28757,KGRW1758,1
28768,BQKY8267,1
28779,ACGX1269,1
28790,PWEU4150,1
28801,XJKQ1175,1
28812,VUJI3124,1
28823,MJVW4523,1
28834,TOCP6759,1
28835,SSNP6963,1
28846,UJTE1783,1
28857,ZVWX1213,0
28868,ZSDG5012,1
28879,BHPD8016,1
28890,HSVB5484,1
28901,NJOC1908,1
28912,HBWW8976,1
28923,JKXZ4685,1
28934,YVCR4680,1
28945,OSNF3380,1
28946,UBRN6988,1
28957,PUCN9932,1
28968,ZBJI5151,1
28979,FJWQ3778,1
28990,BTSZ4236,1
29001,DZVR5194,1
29012,NYVC9760,1
29023,IFRE9341,1
29034,EXQI3977,1
29045,OKDE2107,1
29056,TMXI1051,1
29057,DMLD2339,1
29068,YZFS2093,1
29079,GNZU8126,1
29090,MPHN4667,1
29101,MUFD8360,1
29112,CNTG6088,1
29123,NYYV1989,1
29134,TDRA3276,1
29145,RORD5788,1
29156,EXXE2305,1
29167,EHWC6143,1
29168,ZROO6349,1
29179,HRBU8885,1
29190,GYRP2760,1
29201,LVWB8128,1
29212,IWQN5372,1
29223,BLTZ1334,1
29234,MBKW1826,1
29245,BEHU1239,1
29256,JJFQ7072,1
29267,WIRO5617,1
29278,TKYD9043,1
29279,TICD1919,1
29290,RFCV8515,1
29301,SUYD2380,1
29312,DDMU7452,1
29323,OTIQ2613,1
29334,HQQL2460,1
29345,JTDZ8338,1
29356,NIJK7000,1
29367,LJGV2715,1
29378,RNGC9551,1
